time,seconds_elapsed,z,y,x
1620175783282627800,0.0296279296875,-0.5338204609751701,-0.054205345179140565,-0.006425941394269466
1620175783292554800,0.0395546875,-0.46995618382990356,-0.40715924365520473,0.11957396247275173
1620175783302481000,0.04948095703125,-0.41093233245313165,-0.425849915599823,0.30581144088786094
1620175783312408000,0.059407958984375,-0.07956687318980693,-0.21383856551349162,0.34741727060433475
1620175783322334000,0.069333984375,0.38584932912290093,-0.4023182333648205,0.04730689090229571
1620175783332260900,0.0792607421875,0.8001888396710157,-0.5875070429772138,-0.18577862873170523
1620175783342187800,0.089187744140625,1.270108198621869,-0.40700376083254813,-0.3537701102297753
1620175783352114000,0.099114013671875,1.6583815400213002,-0.13448416603058574,-0.4885996190993115
1620175783362041000,0.109041015625,1.923253542679548,0.04752659806758165,-0.7012609209943562
1620175783371966700,0.118966796875,1.8995973572820424,0.22889847974032163,-0.8184536874189973
1620175783381894000,0.128893798828125,2.0269903960078954,0.3065191872984171,-0.5954252322232351
1620175783391820000,0.138820068359375,2.229929966366291,0.36992461476027966,-0.5584597391258925
1620175783401747000,0.148746826171875,2.160079600548744,0.37703123189508914,-0.6778404440488666
1620175783411672800,0.1586728515625,1.727620495942235,0.26428075876682994,-0.9091285223394632
1620175783421599700,0.168599853515625,1.1379746873706578,0.2742357510700822,-1.0443525469519197
1620175783431527000,0.17852685546875,0.4065747217655182,0.3779705585718155,-1.1287443560801447
1620175783441453000,0.188453125,-0.14805997917950153,0.4176376753106713,-1.1713175695240496
1620175783451380000,0.1983798828125,-0.4968541276276111,0.6187579212874174,-0.9938694371663034
1620175783461305900,0.208305908203125,-0.2545990304470062,0.7743067949175835,-0.4960318514592945
1620175783471232800,0.218232666015625,0.24074177000820635,0.971774363605678,-0.08404343408197164
1620175783481159000,0.228158935546875,0.7284253337085247,1.2009709495097398,-0.021488778230547904
1620175783491086000,0.238086181640625,1.17256669280231,1.1875158401310444,-0.17818477606922387
1620175783501013000,0.248012939453125,1.1798983508646488,1.2472072155058382,-0.3826915957443416
1620175783510939000,0.25793896484375,0.8051140211135148,1.405166365148127,-0.6470213082194328
1620175783520865800,0.26786572265625,0.7092202825009822,1.6301748517125845,-0.7581133466161787
1620175783530792000,0.2777919921875,0.48725803176462645,2.0049346315443515,-0.7510245573990046
1620175783540719000,0.287718994140625,0.7932663469314575,2.6470672909393906,-1.1914527411885558
1620175783550645000,0.29764501953125,0.6338847632706165,3.1012776241049167,-1.3340133922994135
1620175783560572000,0.307572021484375,-0.020483400580286977,2.764669588012993,-1.2047384853497147
1620175783570498800,0.317498779296875,0.6158961021155118,2.051239578862488,-1.3856588238626717
1620175783580425000,0.327425048828125,-0.17084581148326397,1.7267688475489615,-0.9563491231977939
1620175783590352000,0.337351806640625,-0.3965127619564533,1.241924306666851,-0.5340794041723013
1620175783600278000,0.347278076171875,3.473448264226317,-0.4992185186713934,-1.7943822480946778
1620175783610205000,0.357204833984375,2.7845038770347834,-1.087073059912026,-0.8387912497878074
1620175783620131000,0.367131103515625,-2.214796694642305,0.05604381265267729,0.6764122378766536
1620175783630058000,0.37705810546875,-1.8970330597519873,0.16757891864180563,0.7117977317735552
1620175783639985000,0.38698486328125,0.06296995865404606,-0.6482195780932903,-0.5544149207144975
1620175783649911000,0.3969111328125,0.9000731092244386,-0.07348755327612161,-1.1538301358893512
1620175783659838000,0.406837890625,1.2306366044551134,1.7038596811264752,-1.9683993830904363
1620175783669764000,0.41676416015625,-0.06117372288703918,4.08317853718847,-2.827285910923779
1620175783679690800,0.426690673828125,-0.7092050849318504,5.378523760658502,-2.855745404949784
1620175783689617000,0.436616943359375,-0.28112638736665246,4.191539250925183,-1.5171069831982253
1620175783699544000,0.4465439453125,-0.4995271462291479,2.225417603508383,-0.4962251820743084
1620175783709471000,0.456470947265625,-0.6598141542971134,0.2047632786542177,-0.2353434180960059
1620175783719396900,0.46639697265625,-1.0814783086448907,-0.09002301994822919,-0.6912769217923284
1620175783729323800,0.47632373046875,-0.47714171141982076,1.3348605106480418,-0.9772340903162956
1620175783739250000,0.48625,1.3449299231112002,3.148712159974873,-0.8706126214623451
1620175783749177000,0.496177001953125,2.923939235731959,4.789538169561326,-0.8680407251477241
1620175783759102700,0.506102783203125,2.643437117743492,6.279070917135477,-1.3890785691782832
1620175783769030000,0.51602978515625,3.1308851191222664,6.879426920291781,-1.9713214080169796
1620175783778956800,0.525956787109375,3.1540783631831406,7.135016715341806,-2.171942764560878
1620175783788883000,0.535883056640625,3.382162311670184,7.172016950958967,-2.4914579192936417
1620175783798810000,0.54581005859375,2.552284436178207,7.361703656512498,-2.8207053634896875
1620175783808735700,0.55573583984375,2.0714152286678553,6.547838758188486,-2.98126855815053
1620175783818663000,0.565662841796875,1.6416636294543743,4.338906863926351,-3.5717391271084544
1620175783828589000,0.575589111328125,0.9847323371171951,2.8380089649900793,-3.7197371469676495
1620175783838516000,0.585515869140625,0.683386753064394,2.8468817150145767,-3.654719023612141
1620175783848443100,0.595443115234375,0.4336006758570671,3.2025352278381582,-3.3012966308414935
1620175783858368800,0.60536865234375,0.3363192822784185,3.077871614076197,-2.659261878862977
1620175783868296000,0.6152958984375,0.3142746237307787,2.6460022920563815,-2.0602952842384576
1620175783878222000,0.62522216796875,0.5271031354188919,2.447801440657675,-1.6145932516992092
1620175783888149000,0.63514892578125,0.9876444251716137,2.3129735757559535,-1.4307365674734114
1620175783898075000,0.645074951171875,1.2401029364585876,1.8809692291796207,-0.8319178568869828
1620175783908001800,0.655001708984375,0.9440607195109129,1.6531822178125382,0.08173895653188228
1620175783917929000,0.664928955078125,0.4495604615330696,1.7190625109553337,1.9757664047271013
1620175783927855000,0.674855224609375,-0.19167174189090727,2.0560411339253184,3.868299814972281
1620175783937782000,0.684781982421875,0.2538192782461643,2.0401625967919825,5.169307009726762
1620175783947708000,0.6947080078125,0.29101708226203915,2.0875486173450946,7.104325809001923
1620175783957634800,0.704634765625,0.467797544491291,1.2837871798843146,8.359443943762779
1620175783967561000,0.71456103515625,0.3055553107023239,0.8590437642216682,9.421876191154121
1620175783977488100,0.724488037109375,0.056365445822477336,0.6257920577079057,10.053485410708188
1620175783987414800,0.734414794921875,-0.017584464268386363,0.7235825698524713,10.03846787431836
1620175783997341000,0.7443408203125,-0.7563461908131838,0.879924639686942,10.13843280789256
1620175784007267800,0.754267822265625,-1.1384452274918555,0.5580781193971633,9.709904612994194
1620175784017194000,0.764194091796875,-1.8883458954274652,0.24301497563719748,9.29983328128457
1620175784027121000,0.774120849609375,-2.3948230069249865,-0.1221370178937912,9.655682608941197
1620175784037046800,0.784046875,-1.920754711601138,-0.2571943076372146,9.174956024771928
1620175784046974000,0.793973876953125,-1.4804314494907855,1.0454723447620868,9.378483624151349
1620175784056900900,0.80390087890625,-1.5429446042880415,0.8939204318135976,9.501921203249692
1620175784066826800,0.81382666015625,-1.4076733795329928,-0.8552578159421682,9.059783000671864
1620175784076754000,0.82375390625,-1.1868249352574347,-2.055737767064571,8.658599324294924
1620175784086679800,0.8336796875,-1.5749413325294852,-1.846060997405648,8.270194465470313
1620175784096607000,0.84360693359375,-1.3230072835080324,-1.2925392261385917,7.682530186104774
1620175784106533000,0.853533203125,-1.683931430210918,-0.9331710767060518,7.361419578874111
1620175784116459800,0.863459716796875,-2.5380431448578835,-1.5068623602986335,6.682636520212888
1620175784126387000,0.873386962890625,-3.3918566072106358,-1.2397417019307613,5.658683348819613
1620175784136313000,0.88331298828125,-3.971369728824496,-0.8786082963913678,4.867915248444676
1620175784146240000,0.893239990234375,-4.186129500836134,-0.0018874211817979812,4.348265351641178
1620175784156166000,0.903165771484375,-4.296440471857786,0.11711422129571437,4.267887746590375
1620175784166092800,0.9130927734375,-3.590923135527968,0.1470715526640415,4.386302529090643
1620175784176019200,0.923019287109375,-3.5991695703476667,0.32356209203600883,4.429952870246768
1620175784185946000,0.932946044921875,-3.3249487245857714,-0.10520458779335021,4.073725356927514
1620175784195873300,0.942873291015625,-3.4660289278805254,-0.965860463386774,3.9612119074255228
1620175784205799400,0.95279931640625,-3.502577912598848,-1.709898961290717,3.783970841947198
1620175784215726300,0.962726318359375,-2.9114287137269974,-1.4368950901031494,3.5730344276159998
1620175784225652200,0.97265234375,-2.5707056435316797,-0.7583978626459836,3.167362207648158
1620175784235579100,0.9825791015625,-1.6600345679253339,-0.6889122384876012,2.084149038034677
1620175784245505300,0.99250537109375,-0.9822680658955126,-1.3267051151126623,1.0490279914170504
1620175784255432400,1.002432373046875,-1.521082024309039,-2.3033155205726623,0.7458522693276405
1620175784265359400,1.012359375,-1.5858838745653627,-3.4046927079081533,0.34948096166849135
1620175784275285200,1.02228515625,-1.3545347868025301,-3.8538586171656846,0.11157996804416179
1620175784285212200,1.032212158203125,-2.6073651028871536,-4.271307199645042,-0.5220552043795585
1620175784295138300,1.04213818359375,-3.5638615256011485,-5.5734039432019,-2.03705294033885
1620175784305065500,1.0520654296875,-3.5296266630440947,-4.916971832558512,-3.135562463283539
1620175784314991400,1.061991455078125,-3.16996975979805,-4.350018332788348,-3.759387020310759
1620175784324918300,1.071918212890625,-2.0863345653802154,-4.013441860878467,-4.4089574284911155
1620175784334845200,1.08184521484375,-0.8987778087168932,-2.800802100884914,-4.679185989746451
1620175784344771300,1.091771240234375,-0.094072295339033,-0.8693588220089673,-5.6692000666588545
1620175784354698500,1.101698486328125,0.6475860294301062,-0.39927345884144305,-6.536553978586197
1620175784364624400,1.111624267578125,0.07679039421379566,-1.4615402865380047,-6.475992834639549
1620175784374551300,1.12155126953125,-1.2979786407135425,-3.335611572897434,-5.7811278252273794
1620175784384477400,1.1314775390625,-1.4722100029818712,-4.397958480092883,-4.143658724853396
1620175784394404400,1.141404296875,-0.9339823930889367,-2.893728221863508,-2.8294483496546743
1620175784404331300,1.151331298828125,-0.1329512573748827,-0.7896691992223263,-2.03434894207716
1620175784414257400,1.16125732421875,0.3691191435962915,-1.334644675940275,-2.2204490213155745
1620175784424184300,1.171184326171875,0.6838689836233854,-2.388795417198539,-2.462825699049234
1620175784434110500,1.1811103515625,1.0683774195313454,-2.4925123967826366,-2.349316224247217
1620175784444037000,1.191037109375,1.1810264781117439,-1.88613640268445,-2.5141964053243395
1620175784453963300,1.20096337890625,1.423286835989356,-0.0052080900371074676,-2.1308277871012686
1620175784463890400,1.210890380859375,1.1005126794606446,0.5530833798497915,-1.8432436018973588
1620175784473817300,1.2208173828125,1.4584785608798265,0.0848141261935234,-1.3686919069707393
1620175784483743200,1.2307431640625,1.855971858306229,0.8341770339906215,-0.4705921436458826
1620175784493670100,1.240670166015625,1.2542363834902643,0.3457669095814228,0.048774844563007354
1620175784503596300,1.25059619140625,0.5721589594587684,-1.0505120924949645,-0.279127907025814
1620175784513523500,1.2605234375,0.8209647934570908,-0.298318929708004,-0.04301028968691826
