time,seconds_elapsed,z,y,x
1619920725500219100,0.30821923828125,-0.7204787586182355,1.114840114694461,-1.1852471645466982
1619920725510147000,0.31814697265625,-1.034949781703949,1.1621451789658517,-1.0504464799128472
1619920725520074200,0.32807421875,-0.08135843278169631,0.8429936699137092,-1.009149277754128
1619920725530002200,0.338002197265625,1.359147249034047,0.7143097145944833,-0.5061771056376397
1619920725539930000,0.34793017578125,2.1163392430216073,0.8987833616748452,-0.42611368110254405
1619920725549858000,0.357858154296875,1.5437521212786436,1.187806858966872,-0.3758841076865792
1619920725559786000,0.367785888671875,-2.4797774183720347,1.6978928816765546,1.9214213588163256
1619920725569714200,0.377714111328125,-6.018595103609561,1.3489391587525605,1.687350298743695
1619920725579642000,0.38764208984375,-2.280779279115796,-0.1096708099545911,-2.100965294409543
1619920725589570000,0.397570068359375,-0.5694511618047953,-0.5253604930026456,-2.0508356742367146
1619920725599498000,0.407498046875,-0.03842179285287857,0.1624533923216164,0.7458049230545759
1619920725609426000,0.417426025390625,0.1803811170697212,0.992880206933245,2.4229323723390697
1619920725619354400,0.427354248046875,1.7580302472531795,2.0779256334751843,2.087368584603071
1619920725629281000,0.437281005859375,2.087806976020336,3.1569507037490605,1.5672310504131017
1619920725639209000,0.447208984375,1.8614228171885012,3.659818392577767,0.8918845420718192
1619920725649137200,0.45713720703125,1.3525649480342865,3.663030340361595,0.16462810601219535
1619920725659065300,0.4670654296875,1.0256149671256543,2.5516914387211203,-0.7210222178451716
1619920725668993300,0.4769931640625,2.044004074651003,1.0524719213258475,-1.382038295277953
1619920725678921200,0.486921142578125,1.6121750846415757,1.0835438628725707,-1.8709774119973182
1619920725688849200,0.49684912109375,2.4990321539402007,1.4178899453818796,-2.6387361004456875
1619920725698777000,0.506777099609375,2.173870810014009,2.0787831270873545,-3.4708404198154805
1619920725708705300,0.516705322265625,0.2712228329896927,3.1523297659501432,-4.156913635484874
1619920725718633200,0.52663330078125,-0.6537263588160276,3.932443493580818,-4.39117627260685
1619920725728560000,0.53656005859375,1.0227771133512258,3.7105204058110712,-4.367174927033484
1619920725738488300,0.54648828125,2.9584762961059807,3.1711873188942667,-3.9845770009219645
1619920725748416300,0.556416259765625,3.5190824726760384,2.863166494861245,-3.1390926832363006
1619920725758344200,0.56634423828125,2.8031290825277564,3.623349195097387,-2.038255886387825
1619920725768272100,0.576272216796875,3.0514380729198454,4.382356129552424,-1.2422761888444422
1619920725778200000,0.586199951171875,3.1431571561962364,3.741787066212296,-0.2754956880033016
1619920725788128300,0.596128173828125,2.9841759700298307,2.37243698759377,0.9053872899845242
1619920725798056200,0.60605615234375,3.0308243239581585,1.5075982733577489,1.8134817931011318
1619920725807984000,0.615984130859375,2.6057337022930382,1.537456820526719,2.5664669830486178
1619920725817912000,0.625912109375,1.7066384981900453,1.3675930058181285,3.0670982911273836
1619920725827839200,0.635839111328125,1.0447510447502135,0.8353945930868387,3.0474376051068304
1619920725837767200,0.64576708984375,0.7469406490862369,0.4065244528830051,2.927517094218731
1619920725847695000,0.655695068359375,0.5292074142217635,0.06923603331148624,2.747528483597934
1619920725857623000,0.665623046875,0.4268506170749664,-0.12554594955444334,2.849100267846882
