time,seconds_elapsed,z,y,x
1620174243889585200,0.019585205078125,1.7932950373798608,0.1409983702301979,-1.0614937244322151
1620174243899513300,0.029513427734375,1.9768571225732563,-0.10719751517623663,-0.9087145347110926
1620174243909441300,0.039441162109375,2.023406107780337,-0.2768462258294225,-1.0441397079188377
1620174243919370000,0.049369873046875,2.0701988386154175,0.1021226961299777,-0.8874624878458678
1620174243929298000,0.0592978515625,1.8359446770608423,0.19743074380904435,-0.7086345185022801
1620174243939225900,0.069225830078125,1.5296756651312111,-0.05237257679402828,-0.6928600993305444
1620174243949153800,0.07915380859375,0.9669248777478933,-0.36626959938406944,-0.891302212139219
1620174243959082000,0.08908203125,0.4477998816013336,-0.5842340126559138,-1.1037977655459195
1620174243969010000,0.099010009765625,0.555788547155261,-0.5729734907120466,-1.349803958888352
1620174243978937900,0.108937744140625,0.6539665973126888,-0.24548984131813048,-1.6464910496108234
1620174243988865800,0.11886572265625,1.0350853907823563,0.18799451468288897,-1.8108463300310074
1620174243998794000,0.1287939453125,1.6822282795548438,0.8727218687012791,-1.930340870591998
1620174244008722200,0.13872216796875,2.4901199486881493,1.561425725135207,-1.8340332904815673
1620174244018650000,0.148650146484375,2.684151989969611,1.4195160852789879,-2.1336976434491572
1620174244028578000,0.158578125,2.137712870439887,1.350390818865597,-2.3846559793062507
1620174244038506000,0.168506103515625,1.4765192444831132,1.3126567160159348,-2.1741269767321647
1620174244048434000,0.178433837890625,0.7620996397733688,1.0276885585293174,-1.8312115110591052
1620174244058362000,0.188362060546875,-0.10760229658484459,1.155887945201993,-1.7012965526401995
1620174244068290000,0.1982900390625,-0.7822405105262994,1.8894500572770834,-1.2453702093370258
1620174244078218000,0.208218017578125,-0.8654548003077507,2.7475618013456464,-1.5773314425364136
1620174244088146000,0.21814599609375,-0.7920522949665785,3.1309546772271393,-2.0706687942147255
1620174244098073900,0.228073974609375,-1.2258154679089783,3.657547525036335,-1.9579978160634637
1620174244108002000,0.238001953125,-1.8766215553641319,3.776562319256365,-1.851288961187005
1620174244117930000,0.247929931640625,-2.2049878328114745,3.299310717721283,-1.8215785903170705
1620174244127858000,0.25785791015625,-1.4586048176079989,2.6324907763153313,-1.538915494902432
1620174244137785900,0.267785888671875,-0.022804537004232406,2.091500277580321,-1.3450550107955932
1620174244147713800,0.2777138671875,4.736764318490028,1.507457988104224,-0.9109259271502494
1620174244157642000,0.28764208984375,4.322391490194201,1.7684721462905406,0.40415976957827804
1620174244167570000,0.29756982421875,0.0888876592427492,1.6136808130294085,1.4839622539654374
1620174244177497900,0.307497802734375,-3.585311725386977,1.4285451949089765,2.0039862447783348
1620174244187425800,0.31742578125,-2.410153262525797,1.2668769616156816,1.0930039112657308
1620174244197354000,0.32735400390625,-1.7160732660114764,0.35688013200908897,1.3866492962047456
1620174244207283000,0.337282958984375,-2.5285370653659105,0.8815309058398008,1.7216607107549904
1620174244217210000,0.347210205078125,-3.083760964375734,0.26807138322144747,-0.3906543913170695
1620174244227139000,0.35713916015625,-1.4025614433467388,1.15944622220546,-0.31000878297984596
1620174244237067000,0.36706689453125,-1.117173891404271,0.5995921791769564,-1.6630173831284045
1620174244246995000,0.376994873046875,-2.9354087242513893,-1.0646297574356198,-4.81943675647974
1620174244256923000,0.3869228515625,-3.1537878558039663,1.774362957894802,-6.4381017876625055
1620174244266851000,0.39685107421875,-2.9864082591265437,2.773159476199746,-6.817981394726037
1620174244276779000,0.406779052734375,-2.2732740180522204,3.1884543877765537,-6.512873243269324
1620174244286707000,0.41670703125,-0.12193068166673182,3.383228771857917,-5.516576725086569
1620174244296635000,0.426634765625,2.067478473740816,2.025273655217886,-3.7035239710524674
1620174244306562800,0.436562744140625,2.1876099970310925,3.0394846002757547,-2.4223636325404048
1620174244316491000,0.446490966796875,3.4616929445028304,6.3201125370979305,-2.708340967069566
1620174244326419000,0.4564189453125,4.701962469699978,7.436404384970665,-3.639921559713781
1620174244336347000,0.466346923828125,5.0301902154594655,6.9739102075845,-3.1615602433711287
1620174244346274800,0.47627490234375,4.921074591702222,5.961326571467518,-2.0950112083107233
1620174244356203000,0.486203125,3.941992243170738,4.958039756006002,-2.281124731552601
